,idx,diff,metric_name,decision
0,0,8.090691,psnr,1
1,1,5.689579,psnr,1
2,2,5.4476266,psnr,1
3,7,6.01891,psnr,1
4,8,8.528535,psnr,1
5,9,8.921371,psnr,1
6,11,9.625836,psnr,1
7,13,5.9090734,psnr,1
8,19,11.214025,psnr,1
9,20,10.224902,psnr,1
10,23,9.775793,psnr,1
11,24,7.038945,psnr,1
12,27,11.401796,psnr,1
13,30,9.395424,psnr,1
14,31,10.173933,psnr,1
15,32,8.244754,psnr,1
16,54,9.492065,psnr,1
17,55,9.367193,psnr,1
18,62,7.9242096,psnr,1
19,69,9.379983,psnr,1
20,70,10.346294,psnr,1
21,71,11.277113,psnr,1
22,72,9.24304,psnr,1
23,73,10.393956,psnr,1
24,75,10.923041,psnr,1
25,85,8.328741,psnr,1
26,87,8.754101,psnr,1
27,89,11.077706,psnr,1
28,116,7.1647806,psnr,1
29,118,10.773984,psnr,1
30,121,10.489895,psnr,1
31,131,8.298278,psnr,1
32,132,8.754377,psnr,1
33,133,10.726615,psnr,1
34,152,9.6537695,psnr,1
35,154,11.09746,psnr,1
36,157,8.935129,psnr,1
37,158,8.782731,psnr,1
38,162,11.156458,psnr,1
39,163,8.970362,psnr,1
40,164,8.529525,psnr,1
41,165,7.746426,psnr,1
42,170,10.995043,psnr,1
43,173,11.291879,psnr,1
44,175,11.325433,psnr,1
45,176,9.115138,psnr,1
46,197,9.570802,psnr,1
47,200,8.48695,psnr,1
48,211,10.917753,psnr,1
49,213,3.6487396,psnr,1
50,214,8.8602295,psnr,1
51,215,5.1560493,psnr,1
52,219,9.492179,psnr,1
53,220,4.65356,psnr,1
54,221,10.674918,psnr,1
55,230,7.438668,psnr,1
56,231,7.5586023,psnr,1
57,233,10.762387,psnr,1
58,234,8.63088,psnr,1
59,235,4.7428193,psnr,1
60,236,5.4310474,psnr,1
61,242,7.233983,psnr,1
62,245,7.176938,psnr,1
63,247,4.1113715,psnr,1
64,248,3.7096157,psnr,1
65,251,3.1780677,psnr,1
66,252,2.6739311,psnr,1
67,255,6.9707627,psnr,1
68,256,4.282762,psnr,1
69,257,4.5133924,psnr,1
70,259,9.645202,psnr,1
71,260,10.117558,psnr,1
72,261,7.6235695,psnr,1
73,264,10.765321,psnr,1
74,265,9.8937645,psnr,1
75,269,10.323816,psnr,1
76,271,10.30015,psnr,1
77,279,10.597332,psnr,1
78,283,5.734915,psnr,1
79,288,9.001226,psnr,1
80,294,7.3380103,psnr,1
81,295,5.1090364,psnr,1
82,296,10.571655,psnr,1
83,299,8.259721,psnr,1
84,300,9.831219,psnr,1
85,302,6.6060343,psnr,1
86,303,11.183092,psnr,1
87,304,10.633341,psnr,1
88,305,7.5068583,psnr,1
89,306,4.1861377,psnr,1
90,310,9.92735,psnr,1
91,312,10.910047,psnr,1
92,324,6.4026327,psnr,1
93,326,4.7859607,psnr,1
94,329,7.309134,psnr,1
95,330,7.1908274,psnr,1
96,331,9.619882,psnr,1
97,332,9.373649,psnr,1
98,337,6.608041,psnr,1
99,338,6.482454,psnr,1
100,339,10.008982,psnr,1
101,342,8.713504,psnr,1
102,343,9.583737,psnr,1
103,345,6.676906,psnr,1
104,347,5.8605275,psnr,1
105,349,8.997427,psnr,1
106,350,9.400737,psnr,1
107,351,7.8456507,psnr,1
108,362,8.165793,psnr,1
109,363,8.529198,psnr,1
110,366,8.297292,psnr,1
111,367,9.06052,psnr,1
112,369,11.063118,psnr,1
113,370,10.995756,psnr,1
114,375,8.564528,psnr,1
115,379,8.39029,psnr,1
116,383,10.206645,psnr,1
117,386,9.508351,psnr,1
118,387,6.8962097,psnr,1
119,394,6.4167395,psnr,1
120,399,9.997835,psnr,1
121,401,7.531343,psnr,1
122,407,9.140323,psnr,1
123,410,10.450654,psnr,1
124,425,8.062707,psnr,1
125,426,9.486177,psnr,1
126,436,8.025483,psnr,1
127,437,7.089318,psnr,1
128,438,7.9093876,psnr,1
129,442,9.493223,psnr,1
130,444,8.441158,psnr,1
