,idx,diff,metric_name,decision
0,0,8.090609,psnr,1
1,1,5.6895213,psnr,1
2,2,5.447575,psnr,1
3,7,6.0188894,psnr,1
4,8,8.528497,psnr,1
5,9,8.921385,psnr,1
6,13,5.9090323,psnr,1
7,24,7.0388155,psnr,1
8,32,8.244636,psnr,1
9,62,7.9241443,psnr,1
10,85,8.328766,psnr,1
11,87,8.753989,psnr,1
12,116,7.164774,psnr,1
13,131,8.298309,psnr,1
14,132,8.754386,psnr,1
15,157,8.935048,psnr,1
16,158,8.782725,psnr,1
17,163,8.970286,psnr,1
18,164,8.529464,psnr,1
19,165,7.7464266,psnr,1
20,176,9.115102,psnr,1
21,200,8.486959,psnr,1
22,213,3.648742,psnr,1
23,214,8.860266,psnr,1
24,215,5.1560884,psnr,1
25,220,4.6535635,psnr,1
26,230,7.4387097,psnr,1
27,231,7.558695,psnr,1
28,234,8.630893,psnr,1
29,235,4.7427707,psnr,1
30,236,5.430981,psnr,1
31,242,7.233954,psnr,1
32,245,7.1768126,psnr,1
33,247,4.111334,psnr,1
34,248,3.709554,psnr,1
35,251,3.1780605,psnr,1
36,252,2.6739001,psnr,1
37,255,6.9706616,psnr,1
38,256,4.2827983,psnr,1
39,257,4.5134063,psnr,1
40,261,7.623574,psnr,1
41,283,5.734908,psnr,1
42,288,9.001229,psnr,1
43,294,7.3380055,psnr,1
44,295,5.109036,psnr,1
45,299,8.259745,psnr,1
46,302,6.606043,psnr,1
47,305,7.506832,psnr,1
48,306,4.1861167,psnr,1
49,324,6.4026117,psnr,1
50,326,4.785986,psnr,1
51,329,7.3090196,psnr,1
52,330,7.190742,psnr,1
53,337,6.60803,psnr,1
54,338,6.4823914,psnr,1
55,342,8.713509,psnr,1
56,345,6.676911,psnr,1
57,347,5.8604493,psnr,1
58,349,8.997414,psnr,1
59,351,7.845684,psnr,1
60,362,8.16576,psnr,1
61,363,8.529168,psnr,1
62,366,8.297258,psnr,1
63,367,9.06052,psnr,1
64,375,8.564507,psnr,1
65,379,8.390273,psnr,1
66,387,6.8961697,psnr,1
67,394,6.4166903,psnr,1
68,401,7.5313663,psnr,1
69,407,9.140308,psnr,1
70,425,8.062686,psnr,1
71,436,8.025426,psnr,1
72,437,7.089336,psnr,1
73,438,7.909355,psnr,1
74,444,8.441207,psnr,1
75,445,9.066843,psnr,1
76,458,5.121102,psnr,1
77,459,6.3797736,psnr,1
78,460,7.5113807,psnr,1
79,471,6.663945,psnr,1
80,516,8.881214,psnr,1
81,518,8.819423,psnr,1
82,522,7.6633277,psnr,1
83,523,8.979514,psnr,1
84,526,7.55728,psnr,1
85,568,8.68365,psnr,1
86,569,6.9805093,psnr,1
87,577,8.427069,psnr,1
88,578,8.04808,psnr,1
89,580,2.8781734,psnr,1
90,582,3.041253,psnr,1
91,583,8.963943,psnr,1
92,588,7.288786,psnr,1
93,590,5.9266267,psnr,1
94,593,7.916986,psnr,1
95,594,7.2834167,psnr,1
96,602,7.7928934,psnr,1
97,603,5.646454,psnr,1
98,608,8.067959,psnr,1
99,610,8.459758,psnr,1
100,612,8.211393,psnr,1
101,628,7.1072946,psnr,1
102,629,2.7252052,psnr,1
103,630,8.163679,psnr,1
104,647,8.526605,psnr,1
105,652,8.123664,psnr,1
106,713,9.060876,psnr,1
107,755,8.814839,psnr,1
108,756,7.867872,psnr,1
109,762,7.435207,psnr,1
110,764,4.8552046,psnr,1
111,765,8.564005,psnr,1
112,766,8.426687,psnr,1
113,768,5.6620646,psnr,1
114,770,7.235245,psnr,1
115,773,4.898107,psnr,1
116,774,8.146579,psnr,1
117,787,8.358103,psnr,1
118,802,8.844062,psnr,1
119,880,6.0121303,psnr,1
120,882,6.796394,psnr,1
121,888,4.15352,psnr,1
122,889,7.6804447,psnr,1
123,890,8.554886,psnr,1
124,893,8.459457,psnr,1
125,895,7.9882216,psnr,1
126,898,8.143421,psnr,1
127,902,8.064658,psnr,1
128,904,8.600891,psnr,1
129,908,6.276801,psnr,1
130,911,8.911074,psnr,1
131,912,7.4072247,psnr,1
132,914,8.326126,psnr,1
133,915,8.567921,psnr,1
134,919,7.715416,psnr,1
135,921,5.7916927,psnr,1
136,922,8.0872965,psnr,1
137,927,5.8870163,psnr,1
138,932,7.210069,psnr,1
139,933,5.21597,psnr,1
140,934,3.7164783,psnr,1
141,935,8.194029,psnr,1
142,938,4.8524375,psnr,1
143,942,5.916702,psnr,1
144,944,4.5334663,psnr,1
145,949,7.3010783,psnr,1
146,954,6.518696,psnr,1
147,956,8.38931,psnr,1
148,957,5.483751,psnr,1
149,964,6.5218153,psnr,1
150,968,7.111679,psnr,1
151,969,8.193444,psnr,1
152,971,7.0923,psnr,1
153,972,9.220813,psnr,1
154,980,8.845707,psnr,1
155,987,6.0008826,psnr,1
156,989,7.5901976,psnr,1
157,995,8.525301,psnr,1
158,996,7.6260657,psnr,1
159,1002,7.8521786,psnr,1
160,1006,8.025872,psnr,1
161,1007,6.5639076,psnr,1
162,1008,8.864278,psnr,1
163,1012,8.313241,psnr,1
164,1013,8.958376,psnr,1
